close,high,ignore,low,open,close_time,number_of_trades,open_time,quote_asset_volume,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,volume
24271.76000000,25192.00000000,0,24192.57000000,24632.05000000,1676851199999,7660484,1676764800000,7408745406.62434370,149680.28058000,3692030229.98034460,300395.99542000,
24842.20000000,25121.23000000,0,23840.83000000,24272.51000000,1676937599999,9808728,1676851200000,8561226688.07291020,174453.04334000,4305469238.84992180,346938.56997000,
24452.16000000,25250.00000000,0,24148.34000000,24843.89000000,1677023999999,10712371,1676937600000,9280992344.42887060,187029.49757000,4617218785.18770240,376000.82868000,
24182.21000000,24476.05000000,0,23574.69000000,24450.67000000,1677110399999,11395957,1677024000000,9101745945.99070800,188203.74268000,4515001623.43545310,379425.75365000,
23940.20000000,24599.59000000,0,23608.00000000,24182.21000000,1677196799999,11396877,1677110400000,9596083721.51295270,198080.68369000,4771375630.51130810,398400.45437000,
23185.29000000,24132.35000000,0,22841.19000000,23940.20000000,1677283199999,11531424,1677196800000,8087524100.39044000,170263.13353000,4008150118.21679960,343582.57453000,
23157.07000000,23219.13000000,0,22722.00000000,23184.04000000,1677369599999,9124568,1677283200000,4406286300.27211680,94440.13964000,2175283940.90413120,191311.81010000,
23554.85000000,23689.99000000,0,23059.18000000,23157.07000000,1677455999999,9506015,1677369600000,4716158181.22558950,101003.39278000,2354572412.69006830,202323.73623000,
23492.09000000,23897.99000000,0,23106.77000000,23554.85000000,1677542399999,11754195,1677456000000,6659785788.32937360,141360.04845000,3318353869.99525000,283706.08590000,
23141.57000000,23600.00000000,0,23020.97000000,23492.09000000,1677628799999,9568743,1677542400000,6172930936.03733470,131200.82704000,3066249880.67031860,264140.99894000,
23628.97000000,24000.00000000,0,23020.03000000,23141.57000000,1677715199999,9390487,1677628800000,7441571085.49540830,157961.92667000,3728256787.11009410,315287.41737000,
23465.32000000,23796.93000000,0,23195.90000000,23629.76000000,1677801599999,7435815,1677715200000,5603770010.23954760,119522.00584000,2798797976.70041000,239315.45219000,
22354.34000000,23476.95000000,0,21971.13000000,23465.32000000,1677887999999,8214639,1677801600000,7167184765.74364950,156827.31366000,3512245357.18619130,319954.19785000,
22346.57000000,22410.00000000,0,22157.08000000,22354.34000000,1677974399999,4169260,1677888000000,2706422995.68025610,60043.33153000,1340204531.15407010,121257.38132000,
22430.24000000,22662.09000000,0,22189.22000000,22346.57000000,1678060799999,4835978,1677974400000,3473011455.18795160,77394.35765000,1735989090.89956100,154841.75786000,
22410.00000000,22602.19000000,0,22258.00000000,22430.24000000,1678147199999,6471278,1678060800000,4569102169.18569090,102110.26304000,2289889200.16671640,203751.82957000,
22197.96000000,22557.91000000,0,21927.00000000,22409.41000000,1678233599999,7813394,1678147200000,6517594938.24605280,145498.64219000,3242136502.65467320,292519.80912000,
21705.44000000,22287.00000000,0,21580.00000000,22198.56000000,1678319999999,8018963,1678233600000,6641171704.24242130,150008.02488000,3304860256.10499370,301460.57272000,
20362.22000000,21834.99000000,0,20042.72000000,21704.37000000,1678406399999,10076702,1678320000000,9403028764.70777380,217900.59621000,4619803522.04323720,443658.28584000,
20150.69000000,20367.78000000,0,19549.09000000,20362.21000000,1678492799999,12106261,1678406400000,12344992788.91249570,308155.80993000,6151475123.53551420,618456.46710000,
20455.73000000,20686.51000000,0,19765.03000000,20150.69000000,1678579199999,10412300,1678492800000,8651590672.46852580,213151.47855000,4310534195.90929190,427831.82133000,
21997.11000000,22150.00000000,0,20270.60000000,20455.73000000,1678665599999,9721933,1678579200000,8982418413.80113910,218639.06880000,4558127964.92580440,430944.94288000,
24113.48000000,24500.00000000,0,21813.88000000,21998.05000000,1678751999999,14820760,1678665600000,15824996078.60563840,346688.17025000,7976620081.70609870,687889.31259000,
